"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"5A1FmxbYVRZKy4nc16MAue","Sex on Fire","Kings of Leon","30","20","20","NZ","2025-01-08","68","False","203346","Only By The Night","2008-09-23","0.542","0.905","9","-5.653","1","0.054","0.00172","0.0104","0.136","0.374","153.398","4"
"3Vr3zh0r7ALn8VLqCiRR10","Stargazing","Myles Smith","31","4","12","NZ","2025-01-08","87","False","172533","Stargazing","2024-05-10","0.635","0.601","1","-6.129","0","0.0295","0.246","0.0","0.11","0.332","123.994","4"
"5AJ9hqTS2wcFQCELCFRO7A","MILLION DOLLAR BABY","Tommy Richman","32","-1","-8","NZ","2025-01-08","88","False","155151","MILLION DOLLAR BABY","2024-04-26","0.852","0.697","1","-5.52","0","0.0439","0.0973","0.00037","0.0678","0.919","138.029","4"
"003vvx7Niy0yvhvHt4a68B","Mr. Brightside","The Killers","33","1","5","NZ","2025-01-08","85","False","222973","Hot Fuss","2004-01-01","0.352","0.911","1","-5.23","1","0.0747","0.00121","0.0","0.0995","0.236","148.033","4"
"3tFed7YsjGnIfxeLEQwx3R","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","34","-4","15","NZ","2025-01-08","89","True","255915","CHROMAKOPIA","2024-10-28","0.505","0.812","1","-3.986","1","0.461","0.285","0.0","0.444","0.664","80.09","4"
"0h3Xy4V4apMraB5NuM8U7Z","Stumblin' In","CYRIL","35","3","0","NZ","2025-01-08","84","False","213363","Stumblin' In","2023-11-10","0.875","0.518","2","-8.388","1","0.0551","0.0638","0.00995","0.125","0.37","126.089","4"
"3wPPWcVuinAU7dXcJXtCID","La La La","Naughty Boy, Sam Smith","36","4","14","NZ","2025-01-08","78","False","222200","Hotel Cabana (Deluxe Version)","2013-01-01","0.772","0.65","6","-5.202","0","0.0306","0.107","1.13e-06","0.0905","0.262","125.083","4"
"2LawezPeJhN4AWuSB0GtAU","Have You Ever Seen The Rain","Creedence Clearwater Revival","37","13","-14","NZ","2025-01-08","84","False","160133","Pendulum (Expanded Edition)","1970-12-07","0.741","0.697","0","-7.028","1","0.0277","0.0664","2.28e-05","0.133","0.774","116.109","4"
"6jbYpRPTEFl1HFKHk1IC0m","Like Him (feat. Lola Young)","Tyler, The Creator, Lola Young","38","4","7","NZ","2025-01-08","89","True","278014","CHROMAKOPIA","2024-10-28","0.392","0.555","4","-6.707","0","0.039","0.287","0.000253","0.13","0.191","96.063","3"
"4iZ4pt7kvcaH6Yo8UoZ4s2","Snooze","SZA","39","-6","-11","NZ","2025-01-08","87","True","201800","SOS","2022-12-09","0.559","0.551","5","-7.231","1","0.132","0.141","0.0","0.11","0.392","143.008","4"
"3HrHhTWonBqF4mDasi8xvC","BACKBONE","Chase & Status, Stormzy","40","5","10","NZ","2025-01-08","76","True","166448","BACKBONE","2024-08-08","0.777","0.934","2","-0.959","1","0.254","0.285","3.86e-05","0.275","0.637","88.009","4"
"3AJwUDP919kvQ9QcozQPxg","Yellow","Coldplay","41","-4","-4","NZ","2025-01-08","89","False","266773","Parachutes","2000-07-10","0.429","0.661","11","-7.227","1","0.0281","0.00239","0.000121","0.234","0.285","173.372","4"
"6r88rMGtfNgC0SJEytTA7c","In the Air","L.A.B.","42","1","-11","NZ","2025-01-08","61","False","252680","L.A.B III","2019-12-06","0.974","0.643","9","-8.857","0","0.0452","0.105","0.00141","0.0833","0.967","117.985","4"
"3nHuKdFJZm78CoeBnDcFKe","Bad Dreams","Teddy Swims","43","5","7","NZ","2025-01-08","86","False","184577","Bad Dreams","2024-09-13","0.707","0.68","8","-6.203","1","0.0884","0.274","0.0","0.0932","0.62","125.058","4"
"3fqwjXwUGN6vbzIwvyFMhx","Tennessee Whiskey","Chris Stapleton","44","-5","-3","NZ","2025-01-08","81","False","293293","Traveller","2015-05-04","0.392","0.37","9","-10.888","1","0.0298","0.205","0.0096","0.0821","0.512","48.718","4"
"2fsSR8q2mZyhWV3txRww6w","COASTY GIRL","SHANE WALKER","45","5","5","NZ","2025-01-08","53","False","185357","COASTY GIRL","2024-11-28","0.821","0.676","11","-5.684","1","0.158","0.0193","0.0","0.0905","0.837","104.986","4"
"37Tmv4NnfQeb0ZgUC4fOJj","Sultans Of Swing","Dire Straits","46","0","4","NZ","2025-01-08","80","False","348400","Dire Straits","1978-10-07","0.733","0.794","5","-10.023","1","0.0307","0.0614","0.0367","0.33","0.931","148.174","4"
"2uqYupMHANxnwgeiXTZXzd","Austin (Boots Stop Workin')","Dasha","47","2","-27","NZ","2025-01-08","86","True","171782","What Happens Now?","2024-02-16","0.756","0.672","0","-6.743","1","0.0522","0.464","3.37e-06","0.108","0.739","114.935","4"
"0KKkJNfGyhkQ5aFogxQAPU","That's What I Like","Bruno Mars","48","-12","-12","NZ","2025-01-08","88","False","206693","24K Magic","2016-11-17","0.853","0.56","1","-4.961","1","0.0406","0.013","0.0","0.0944","0.86","134.066","4"
"1Lo0QY9cvc8sUB2vnIOxDT","Fast Car","Luke Combs","49","1","1","NZ","2025-01-08","82","False","265493","Gettin' Old","2023-03-24","0.712","0.603","8","-5.52","1","0.0262","0.186","0.0","0.115","0.67","97.994","4"
"2UikqkwBv7aIvlixeVXHWt","You Should Probably Leave","Chris Stapleton","50","0","0","NZ","2025-01-08","80","False","213493","Starting Over","2020-11-13","0.602","0.477","9","-8.425","1","0.032","0.268","3.1e-05","0.173","0.552","183.89","4"
"2miHLrDMptHROYGC3sVXnV","Det regner i Oslo","Astrid S, Hver gang vi møtes","1","0","49","NO","2025-01-08","58","False","156461","Det regner i Oslo","2024-12-30","0.564","0.584","1","-7.131","1","0.0297","0.621","2.67e-05","0.223","0.632","82.056","4"
"0GssNPAI7NSbi1aaThO3EX","Fanga av ein stormvind","Kjartan Lauritzen, Hver gang vi møtes","2","0","48","NO","2025-01-08","55","False","174860","Fanga av ein stormvind","2024-12-30","0.619","0.921","1","-3.19","1","0.0368","0.0448","0.0","0.0723","0.879","93.024","4"
"644tsD8rIbhCmxsR0pcvg4","Symfoni","Astrid S, Hver gang vi møtes","3","0","47","NO","2025-01-08","54","False","209042","Symfoni","2025-01-03","0.637","0.287","1","-7.501","1","0.0328","0.901","0.0","0.111","0.512","113.989","4"
"7ne4VBA60CxGM75vw0EYad","That’s So True","Gracie Abrams","4","0","-3","NO","2025-01-08","96","True","166300","The Secret of Us (Deluxe)","2024-10-18","0.554","0.808","1","-4.169","1","0.0368","0.214","0.0","0.159","0.372","108.548","4"
"5t4O0SahpSw7pavJBwGEC5","Bygdegut (her er eg)","Kjartan Lauritzen, Hver gang vi møtes","5","1","45","NO","2025-01-08","49","False","227045","Bygdegut (her er eg)","2025-01-03","0.618","0.862","0","-6.346","1","0.037","0.116","0.0","0.275","0.624","89.984","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","6","-1","-4","NO","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","7","0","-3","NO","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"7px3lmdf4nzNEMt6zaQ5yJ","SAMMEN","Marstein, Annika","8","1","-5","NO","2025-01-08","70","True","178280","FRIHET I LENKER","2024-10-25","0.65","0.734","3","-6.332","0","0.163","0.243","8.15e-05","0.084","0.339","105.199","4"
"35ISBknsCeZQtq66xABI9g","Messy","Lola Young","9","-1","-3","NO","2025-01-08","81","True","284066","This Wasn't Meant For You Anyway","2024-06-21","0.798","0.562","9","-5.913","1","0.0375","0.11","0.00606","0.122","0.647","110.991","4"
"243FerCOZsAHKGa7nMR0W4","Stranger - Främling","Ina Wroldsen, Hver gang vi møtes","10","0","40","NO","2025-01-08","56","False","190142","Stranger (Främling)","2024-12-16","0.284","0.765","1","-4.959","0","0.163","0.0157","0.0","0.124","0.136","173.716","4"
"3E6oZPxi2LNEvXXOkfSJaP","Mamma (feat. Bendik)","Jonas Benyoub, Hver gang vi møtes, Bendik","11","0","39","NO","2025-01-08","49","False","183823","Mamma (feat. Bendik)","2025-01-03","0.482","0.439","11","-7.363","0","0.0484","0.585","6.38e-06","0.104","0.25","77.008","1"
"2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez","12","0","-5","NO","2025-01-08","93","False","211978","Sailor Song","2024-07-26","0.494","0.413","11","-10.432","1","0.0254","0.682","6.72e-05","0.193","0.273","94.938","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","13","0","-5","NO","2025-01-08","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"1Es7AUAhQvapIcoh3qMKDL","Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","14","0","-3","NO","2025-01-08","92","True","256000","Timeless","2024-09-27","0.769","0.722","11","-5.485","0","0.0507","0.0584","2.56e-06","0.111","0.57","119.973","4"
"6YSq1MHTG61D0p489GqcLA","Siste Dans - fra Snøsøsteren","Delara","15","0","-10","NO","2025-01-08","67","False","218030","Siste Dans (fra Snøsøsteren)","2024-11-15","0.544","0.205","9","-11.856","1","0.0424","0.926","0.00197","0.0904","0.356","139.871","4"
"3nHuKdFJZm78CoeBnDcFKe","Bad Dreams","Teddy Swims","16","2","-1","NO","2025-01-08","86","False","184577","Bad Dreams","2024-09-13","0.707","0.68","8","-6.203","1","0.0884","0.274","0.0","0.0932","0.62","125.058","4"
"0dlKJgfewt5XU5ucn9VCFP","Evighet (feat. Molly Hammar)","Jonas Benyoub, Hver gang vi møtes, Molly Hammar","17","-1","33","NO","2025-01-08","50","False","158104","Evighet (feat. Molly Hammar)","2024-12-30","0.463","0.554","3","-7.592","1","0.11","0.736","2.25e-05","0.0835","0.417","137.196","4"
"2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter","18","2","-6","NO","2025-01-08","89","True","175459","Short n' Sweet","2024-08-23","0.699","0.776","0","-5.282","1","0.0293","0.131","5.36e-06","0.205","0.708","103.963","4"
"7h5uol4wKzlsD16uNb7bJN","stemmene i hodet","Broiler, Chris Abolade","19","-2","31","NO","2025-01-08","50","True","118451","stemmene i hodet","2025-01-03","0.702","0.91","10","-6.43","0","0.188","0.0072","0.00843","0.289","0.231","129.888","4"
"2QyL2WhZmOfpVSxy2BaI8U","Sees Igjen","Golfklubb, Dizzy, Philippe","20","-1","-11","NO","2025-01-08","62","True","163142","Sees Igjen","2024-10-04","0.749","0.461","7","-10.053","0","0.0523","0.429","0.0","0.181","0.597","96.038","4"
"5fZJQrFKWQLb7FpJXZ1g7K","A Bar Song (Tipsy)","Shaboozey","21","2","-7","NO","2025-01-08","83","True","171291","Where I've Been, Isn't Where I'm Going","2024-05-31","0.722","0.706","9","-4.857","1","0.0292","0.072","0.0","0.067","0.599","80.969","4"
"17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims","22","-1","-9","NO","2025-01-08","89","False","210688","I've Tried Everything But Therapy (Part 1)","2023-09-15","0.561","0.604","9","-4.409","1","0.0337","0.199","1.9e-05","0.104","0.242","159.92","3"
"3wPPWcVuinAU7dXcJXtCID","La La La","Naughty Boy, Sam Smith","23","-1","27","NO","2025-01-08","78","False","222200","Hotel Cabana (Deluxe Version)","2013-01-01","0.772","0.65","6","-5.202","0","0.0306","0.107","1.13e-06","0.0905","0.262","125.083","4"
"0vxNNwfm6zj8ISkCi6INFR","Weathervane","Hunter Metts","24","2","0","NO","2025-01-08","72","False","224173","Weathervane","2024-11-15","0.521","0.431","7","-9.841","1","0.0335","0.834","0.000688","0.116","0.35","144.995","4"
"1KZG1H1OCugGqIRmk1wF9m","Indigo (feat. Avery Anna)","Sam Barber, Avery Anna","25","2","9","NO","2025-01-08","82","False","286634","Restless Mind","2024-11-01","0.495","0.327","4","-9.921","0","0.0281","0.462","2.74e-05","0.1","0.101","82.937","3"
"3MJ6lFNV12FSHAOzTzkwxz","Smile","Morgan Wallen","26","-2","24","NO","2025-01-08","79","False","224127","Smile","2024-12-31","0.502","0.223","11","-11.285","1","0.0331","0.943","3.78e-06","0.0766","0.396","126.31","4"
"3hRV0jL3vUpRrcy398teAU","The Night We Met","Lord Huron","27","1","23","NO","2025-01-08","88","False","208211","Strange Trails","2015-04-06","0.448","0.369","9","-9.514","1","0.0452","0.968","0.272","0.638","0.0998","174.097","3"
"7hR22TOX3RorxJPcsz5Wbo","Love Somebody","Morgan Wallen","28","4","10","NO","2025-01-08","84","False","204828","Love Somebody","2024-10-18","0.619","0.843","5","-5.348","0","0.0284","0.00948","0.000118","0.164","0.746","122.064","4"
"5IZXB5IKAD2qlvTPJYDCFB","I Had Some Help (Feat. Morgan Wallen)","Post Malone, Morgan Wallen","29","0","-7","NO","2025-01-08","84","True","178205","F-1 Trillion","2024-08-15","0.644","0.874","0","-4.723","1","0.0265","0.0113","0.0","0.227","0.753","128.017","4"
"51rfRCiUSvxXlCSCfIztBy","I Love You, I'm Sorry","Gracie Abrams","30","-5","-13","NO","2025-01-08","89","True","157146","The Secret of Us","2024-06-21","0.53","0.406","10","-7.507","1","0.033","0.656","0.0","0.133","0.338","115.94","3"
"5G2f63n7IPVPPjfNIGih7Q","Taste","Sabrina Carpenter","31","-1","-12","NO","2025-01-08","91","False","157279","Short n' Sweet","2024-08-23","0.674","0.907","3","-4.086","1","0.064","0.101","0.0","0.297","0.721","112.964","4"
"1B7xiLBhKRBpD5KlnEWtrR","Medusa","Cameron Whitcomb","32","3","18","NO","2025-01-08","74","False","157200","Medusa","2024-11-08","0.64","0.826","4","-4.369","1","0.0782","0.185","0.0","0.214","0.568","107.846","4"
"3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone","33","-2","-23","NO","2025-01-08","88","False","180304","Fireworks & Rollerblades","2024-04-05","0.472","0.471","10","-5.692","1","0.0603","0.151","0.0","0.14","0.219","105.029","3"
"0WbMK4wrZ1wFSty9F7FCgu","Good Luck, Babe!","Chappell Roan","34","-1","-7","NO","2025-01-08","93","False","218423","Good Luck, Babe!","2024-04-05","0.7","0.582","11","-5.96","0","0.0356","0.0502","0.0","0.0881","0.785","116.712","4"
"3QaPy1KgI7nu9FJEQUgn6h","WILDFLOWER","Billie Eilish","35","-1","-3","NO","2025-01-08","92","False","261466","HIT ME HARD AND SOFT","2024-05-17","0.467","0.247","6","-12.002","0","0.0431","0.612","0.000271","0.17","0.126","148.101","4"
"5o0osRx8kYJTOqlOSggr9Z","Carry You Home","Alex Warren","36","1","1","NO","2025-01-08","82","False","166880","You'll Be Alright, Kid (Chapter 1)","2024-09-27","0.525","0.66","10","-7.094","1","0.111","0.468","3.3e-06","0.128","0.458","123.787","4"
"7KEugV5PnAd0W25nxNgmkW","Min far","Carola, Hver gang vi møtes","37","-1","13","NO","2025-01-08","47","False","208983","Min far","2025-01-03","0.625","0.654","8","-8.29","0","0.0421","0.00723","0.0","0.489","0.488","118.001","4"
"19XpFsce28aByvCC4g89tJ","Too Sweet","Hozier","38","0","12","NO","2025-01-08","84","False","251424","Unreal Unearth: Unaired","2024-08-19","0.74","0.643","10","-5.446","1","0.0413","0.041","0.00229","0.0407","0.96","117.025","4"
"7nW7RLKOCwcVVCbmc1LQ54","Strongest","Thomas Dybdahl, Hver gang vi møtes","39","0","11","NO","2025-01-08","44","False","172000","Strongest","2025-01-03","0.527","0.315","5","-13.344","1","0.0843","0.823","0.000176","0.136","0.479","139.395","4"
"2tHwzyyOLoWSFqYNjeVMzj","Please Please Please","Sabrina Carpenter","40","2","-14","NO","2025-01-08","87","True","186365","Short n' Sweet","2024-08-23","0.675","0.586","9","-6.086","1","0.0531","0.257","0.0","0.104","0.621","107.015","4"
"2BUfpotqAMeEr9zzNJBx8l","Alt kjem til gå bra, mamma.","Stein Torleif Bjella, Hver gang vi møtes","41","0","9","NO","2025-01-08","46","False","209360","Alt kjem til gå bra, mamma.","2024-12-30","0.508","0.464","2","-9.199","1","0.0259","0.602","0.00823","0.241","0.175","82.828","4"
"1mea3bSkSGXuIRvnydlB5b","Viva La Vida","Coldplay","42","-2","6","NO","2025-01-08","86","False","242373","Viva La Vida or Death and All His Friends","2008-05-26","0.486","0.617","5","-7.115","0","0.0287","0.0954","3.23e-06","0.109","0.417","138.015","4"
"317Z7s4VTuuveubdV1HJEw","Kor langt vil du gå","Stein Torleif Bjella, Hver gang vi møtes","43","0","7","NO","2025-01-08","43","False","180986","Kor langt vil du gå","2025-01-03","0.437","0.443","4","-9.334","0","0.0329","0.616","0.000487","0.373","0.362","169.995","3"
"2uqYupMHANxnwgeiXTZXzd","Austin (Boots Stop Workin')","Dasha","44","0","-24","NO","2025-01-08","86","True","171782","What Happens Now?","2024-02-16","0.756","0.672","0","-6.743","1","0.0522","0.464","3.37e-06","0.108","0.739","114.935","4"
"4KULAymBBJcPRpk1yO4dOG","I Remember Everything (feat. Kacey Musgraves)","Zach Bryan, Kacey Musgraves","45","1","-15","NO","2025-01-08","85","False","227195","Zach Bryan","2023-08-25","0.429","0.453","0","-7.746","1","0.0459","0.554","2e-06","0.102","0.155","77.639","4"
"0fFMt9cc1EEQDIWLGDcqKd","Så længe jeg er sexy.","Annika","46","-1","-1","NO","2025-01-08","64","False","150190","Så længe jeg er sexy.","2024-08-02","0.543","0.674","0","-6.241","0","0.153","0.262","0.0","0.244","0.579","155.84","4"
"0rtDE9zfXbamTlRUSwY7zy","Belong Together","Mark Ambor","47","2","2","NO","2025-01-08","81","False","148317","Rockwood","2024-08-16","0.646","0.668","2","-5.203","1","0.0282","0.491","0.0","0.212","0.64","90.97","4"
"3LKrHeYXOEKNQQVl9auofC","Badebussen (feat. Kjartan Lauritzen)","DJ MøMø, Kjartan Lauritzen","48","-1","-19","NO","2025-01-08","48","False","107555","DJ MøMø presenterer: Bukkene Bruse på badeland","2023-12-15","0.752","0.786","0","-8.931","1","0.0772","0.0772","0.000294","0.12","0.651","135.036","4"
"331l3xABO0HMr1Kkyh2LZq","I Don't Wanna Wait","David Guetta, OneRepublic","49","-1","-2","NO","2025-01-08","84","False","149667","I Don't Wanna Wait","2024-04-05","0.681","0.714","1","-4.617","0","0.0309","0.0375","0.0","0.232","0.554","129.976","4"
"1LY3GhF0zxIVgbYEQjCbUO","The Sound of Silence - CYRIL Remix","Disturbed, CYRIL","50","0","-22","NO","2025-01-08","82","False","185238","The Sound of Silence (CYRIL Remix)","2024-02-02","0.68","0.721","6","-4.379","0","0.188","0.123","0.0","0.162","0.244","125.963","4"
"7ne4VBA60CxGM75vw0EYad","That’s So True","Gracie Abrams","1","0","0","NL","2025-01-08","96","True","166300","The Secret of Us (Deluxe)","2024-10-18","0.554","0.808","1","-4.169","1","0.0368","0.214","0.0","0.159","0.372","108.548","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","2","0","0","NL","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","3","0","1","NL","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","4","0","2","NL","2025-01-08","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"35ISBknsCeZQtq66xABI9g","Messy","Lola Young","5","0","2","NL","2025-01-08","81","True","284066","This Wasn't Meant For You Anyway","2024-06-21","0.798","0.562","9","-5.913","1","0.0375","0.11","0.00606","0.122","0.647","110.991","4"
"0vrKBjEBQAVn3sdhIXmpHE","Terug In De Tijd","Yves Berendse","6","44","-3","NL","2025-01-08","69","False","187357","Terug In De Tijd","2023-06-02","0.65","0.767","8","-7.688","1","0.0458","0.108","0.0","0.0879","0.536","122.749","4"
"3nHuKdFJZm78CoeBnDcFKe","Bad Dreams","Teddy Swims","7","0","1","NL","2025-01-08","86","False","184577","Bad Dreams","2024-09-13","0.707","0.68","8","-6.203","1","0.0884","0.274","0.0","0.0932","0.62","125.058","4"
"2QwAzwjpruvSZ83t7wlZVD","Spijt Is Voor Later","Martin Morero","8","0","-3","NL","2025-01-08","67","False","164573","Spijt Is Voor Later","2024-12-13","0.565","0.84","7","-4.591","1","0.0432","0.0244","0.0","0.168","0.767","154.813","4"
"2VyvDGdcVY04cNYou9MFVX","Dirty Cash (Money Talks)","PAWSA, The Adventures Of Stevie V","9","0","2","NL","2025-01-08","79","False","221448","Dirty Cash (Money Talks)","2024-11-15","0.783","0.473","0","-6.493","1","0.167","0.0693","3.4e-05","0.149","0.539","131.89","4"
"2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez","10","0","-1","NL","2025-01-08","93","False","211978","Sailor Song","2024-07-26","0.494","0.413","11","-10.432","1","0.0254","0.682","6.72e-05","0.193","0.273","94.938","4"
"2usgKLp2V6HTqOXh9rlETr","SOS","Kevin, Idaly","11","0","1","NL","2025-01-08","64","False","185532","SOS","2024-12-05","0.791","0.617","11","-7.329","0","0.218","0.0614","0.0002","0.099","0.437","73.432","4"
"1b6G5YNi5akoOpwlqnulH8","Damage","Noano, Ronnie Flex","12","2","2","NL","2025-01-08","68","False","130615","Damage","2024-10-25","0.611","0.73","8","-4.769","0","0.147","0.0222","0.0","0.0984","0.699","196.033","4"
"2K7HqkHEUfz7c4BzEO33Qd","Alleen Met Jou","Yves Berendse, Emma Heesters","13","37","-3","NL","2025-01-08","67","False","193694","Alleen Met Jou","2024-09-27","0.694","0.81","5","-5.338","0","0.0295","0.0353","0.0","0.367","0.805","124.026","4"
"5o0osRx8kYJTOqlOSggr9Z","Carry You Home","Alex Warren","14","-1","5","NL","2025-01-08","82","False","166880","You'll Be Alright, Kid (Chapter 1)","2024-09-27","0.525","0.66","10","-7.094","1","0.111","0.468","3.3e-06","0.128","0.458","123.787","4"
"5G2f63n7IPVPPjfNIGih7Q","Taste","Sabrina Carpenter","15","0","2","NL","2025-01-08","91","False","157279","Short n' Sweet","2024-08-23","0.674","0.907","3","-4.086","1","0.064","0.101","0.0","0.297","0.721","112.964","4"
"6u6yLaxKWGQAUdzbisoGUM","chille guy","Mensa, SRNO","16","0","-1","NL","2025-01-08","65","False","100279","chille guy","2024-12-06","0.839","0.558","4","-9.121","0","0.278","0.378","0.000273","0.12","0.467","129.997","4"
"4MSj19TwYBLgDFj3ddEeco","Black Friday (pretty like the sun)","Lost Frequencies, Tom Odell","17","4","4","NL","2025-01-08","81","False","145599","Black Friday (pretty like the sun)","2024-07-19","0.853","0.618","6","-10.833","1","0.0923","0.633","0.89","0.0972","0.32","126.031","4"
"17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims","18","1","4","NL","2025-01-08","89","False","210688","I've Tried Everything But Therapy (Part 1)","2023-09-15","0.561","0.604","9","-4.409","1","0.0337","0.199","1.9e-05","0.104","0.242","159.92","3"
"3HcIbVeDYLg8u2DiqM4zuT","Blikkendag","Sven Versteeg, Likke Pêhp","19","-1","-1","NL","2025-01-08","62","False","209090","Blikkendag","2024-09-22","0.712","0.936","10","-3.876","1","0.0301","0.00612","0.0","0.0663","0.814","132.058","4"
"51rfRCiUSvxXlCSCfIztBy","I Love You, I'm Sorry","Gracie Abrams","20","-3","0","NL","2025-01-08","89","True","157146","The Secret of Us","2024-06-21","0.53","0.406","10","-7.507","1","0.033","0.656","0.0","0.133","0.338","115.94","3"
"4xTjO1NgHBEbINFUQ9Kgao","Zoet, Zout, Zuur","Robert van Hemert","21","-1","-8","NL","2025-01-08","65","False","180778","Zoet, Zout, Zuur","2023-05-19","0.577","0.882","9","-4.056","1","0.0505","0.0172","0.0","0.0697","0.637","136.168","4"
"7GDEIrIOGdE5AkQfuk1FA3","I Surrender - Remix","Joshua Robbie, Lange Frans","22","0","28","NL","2025-01-08","56","False","213040","I Surrender (Remix)","2024-12-06","0.872","0.814","11","-5.419","0","0.153","0.304","0.0147","0.0932","0.506","128.102","4"
"5nPbKG04fhLkIAjcPFaZq7","I Adore You (feat. Daecolm)","HUGEL, Topic, Arash, Daecolm","23","1","1","NL","2025-01-08","83","False","214000","I Adore You (feat. Daecolm)","2024-07-19","0.704","0.787","11","-6.751","0","0.0462","0.00926","0.00538","0.159","0.31","119.996","4"
"3wPPWcVuinAU7dXcJXtCID","La La La","Naughty Boy, Sam Smith","24","-1","8","NL","2025-01-08","78","False","222200","Hotel Cabana (Deluxe Version)","2013-01-01","0.772","0.65","6","-5.202","0","0.0306","0.107","1.13e-06","0.0905","0.262","125.083","4"
"6eWAWHm0cuOaPGDWhoLJ7s","Nice To Meet You","Myles Smith","25","2","11","NL","2025-01-08","72","False","176000","Nice To Meet You (Mistletoe Version)","2024-12-13","0.762","0.783","5","-5.206","0","0.0387","0.329","0.0","0.0536","0.84","115.091","4"
"3QaPy1KgI7nu9FJEQUgn6h","WILDFLOWER","Billie Eilish","26","3","7","NL","2025-01-08","92","False","261466","HIT ME HARD AND SOFT","2024-05-17","0.467","0.247","6","-12.002","0","0.0431","0.612","0.000271","0.17","0.126","148.101","4"
"5fZJQrFKWQLb7FpJXZ1g7K","A Bar Song (Tipsy)","Shaboozey","27","-1","-1","NL","2025-01-08","83","True","171291","Where I've Been, Isn't Where I'm Going","2024-05-31","0.722","0.706","9","-4.857","1","0.0292","0.072","0.0","0.067","0.599","80.969","4"
"2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter","28","2","0","NL","2025-01-08","89","True","175459","Short n' Sweet","2024-08-23","0.699","0.776","0","-5.282","1","0.0293","0.131","5.36e-06","0.205","0.708","103.963","4"
"52dEZA0A4siRTuA4e8w3ll","Told You So","Martin Garrix, Jex","29","6","13","NL","2025-01-08","74","False","187031","Told You So","2024-11-22","0.645","0.731","6","-6.521","0","0.0512","0.192","4.28e-06","0.271","0.672","127.929","4"
"1sqe31TzOsjCeex1INgmsq","Hier Mag Alles","Donnie, Marco Schuitmaker","30","20","-14","NL","2025-01-08","65","False","195859","Hier Mag Alles","2023-11-24","0.672","0.838","6","-5.246","0","0.0449","0.0334","0.0","0.06","0.783","139.978","4"
"3bg2qahpZmsg5wV2EMPXIk","Forever Young","David Guetta, Alphaville, Ava Max","31","-3","0","NL","2025-01-08","80","False","156923","Forever Young","2024-10-18","0.558","0.655","0","-5.476","1","0.0379","0.208","0.0","0.0854","0.39","129.89","4"
"1Es7AUAhQvapIcoh3qMKDL","Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","32","-1","13","NL","2025-01-08","92","True","256000","Timeless","2024-09-27","0.769","0.722","11","-5.485","0","0.0507","0.0584","2.56e-06","0.111","0.57","119.973","4"
"0ydx75YiFzLjjQknKFNFwt","Burning Down","Alex Warren","33","-1","17","NL","2025-01-08","75","False","179437","You'll Be Alright, Kid (Chapter 1)","2024-09-27","0.499","0.674","10","-3.866","0","0.0389","0.0745","0.0","0.0645","0.442","171.892","4"
"1Cbl3Yq8rHo7hhDQmLQagU","PUSH 2 START","Tyla","34","-1","13","NL","2025-01-08","85","False","156825","TYLA +","2024-10-11","0.683","0.814","2","-3.505","1","0.0466","0.277","0.00826","0.0858","0.758","93.482","4"
